danceability,energy,track_key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,explicit,popularity,track_name,track_artist,track_id
0.534,0.882,0,-7.893,0,0.161,0.29,0.000102,0.0749,0.705,170.333,158333,True,2,Looks Like She Want It - Live,Rare Essence,2AI7Kb4RYIED5OtffWg8dY
0.633,0.908,1,-6.577,1,0.0831,0.395,3.12e-05,0.131,0.531,90.38,637640,True,2,"Do It Like This (Fire, Fire) - Live",Rare Essence,3zcqsmLkr7CEjMNfsVIwMu
0.49,0.906,1,-6.358,1,0.15,0.304,2.99e-05,0.0714,0.521,180.146,276133,True,2,Where They At - Live,Rare Essence,5D3JSubK0nQHZ4iCi1XIN7
0.481,0.891,10,-5.923,0,0.131,0.509,0.00124,0.215,0.714,175.181,392253,True,2,You Not Ready - Live,Rare Essence,2cZD0xHOczwjsubRs8GmDw
0.413,0.92,6,-5.715,1,0.0798,0.399,7.75e-06,0.0971,0.8,170.448,458933,True,8,Hit It from the Back - Live,Rare Essence,5Iamfn1OAnJ1bbjB61P5xe
0.835,0.935,7,-5.479,1,0.14,0.292,0.0,0.582,0.757,147.837,519613,True,2,Clap If It's Good - Live,Rare Essence,6KGjTiENGxaXdKglRUZg2W
0.671,0.942,3,-5.22,0,0.0919,0.456,0.000474,0.0625,0.817,88.056,629987,True,2,Don't Say No - Live,Rare Essence,1cx2ZDiAbL7FMS115VPLje
0.603,0.922,7,-5.278,1,0.177,0.428,0.00016,0.489,0.657,88.374,204400,True,1,All da Time - Live,Rare Essence,6qwm9dYLEXbLVQBa7yNmaj
0.619,0.924,11,-6.157,0,0.105,0.274,0.000325,0.214,0.805,175.822,374853,True,2,Loveable - Live,Rare Essence,3SQUyW6Zb28kyJZ3xQ17Dk
0.671,0.894,9,-5.787,1,0.0658,0.285,9.45e-06,0.289,0.746,86.913,244093,True,2,What It Do? - Live,Rare Essence,6FPMgporNoYvn19tnFgAJ5
0.497,0.549,4,-12.025,1,0.522,0.181,3.65e-05,0.677,0.678,85.73,177293,True,15,All Yours,Apfos,0n9pxIpKoMnbFcQNszInfU
0.742,0.572,10,-6.272,1,0.397,0.39,0.0,0.109,0.333,97.476,128546,True,9,Trap Anthem,Tse E2 X Tse Vic,4P2UCDSsU9VoFMEy1doX9s
0.534,0.566,8,-8.629,0,0.468,0.791,0.0,0.105,0.288,97.429,180048,True,3,Joe Frazier,Tse E2 X Tse Vic,5Ad5r3rr4rC82ab6uWnDlW
0.739,0.642,0,-7.364,1,0.367,0.556,0.0,0.482,0.45,97.615,110713,True,3,Top 3,Tse E2 X Tse Vic,3lXtebj9E8F1K6N0X5eDvD
0.74,0.643,9,-6.501,1,0.392,0.514,0.0,0.285,0.577,99.855,115914,True,6,Thhh,Tse E2 X Tse Vic,6qNRiIheVPhzs1DcVWkr9O
0.737,0.554,8,-5.532,1,0.196,0.0179,0.0,0.458,0.188,129.141,90645,True,4,Bom Bom,Tse E2 X Tse Vic,2HhQIM8VnKCPekGIPqVJ1x
0.866,0.544,2,-8.222,1,0.284,0.243,0.0,0.117,0.318,93.976,104047,True,3,John Stevans,Tse E2 X Tse Vic,76MxV8TzYSg7ks3L2gVLQN
0.658,0.678,6,-6.047,0,0.412,0.0371,0.0,0.36,0.591,171.701,168672,True,14,DRILLTIME,Monewaypeso,2QXqJXNYB6CZwkFoOUdPSA
0.627,0.754,3,-7.837,0,0.0466,0.165,0.0,0.234,0.0644,129.782,131146,True,2,Rrevenue,Chilly Chills,0YvqXaOkUkcJRBduZqsRyE
0.542,0.463,7,-6.836,0,0.449,0.241,0.0,0.0728,0.102,172.035,192633,True,3,Cut Corners,Chilly Chills,1Ylvw4SLnPpupPOhkXBY0v
0.491,0.611,2,-6.681,1,0.366,0.0169,0.0,0.141,0.181,86.357,182509,True,2,Hard to Forgive,Chilly Chills,4gjxqTtN48ZciW9EILpwwO
0.704,0.634,11,-7.434,0,0.0837,0.431,0.0,0.147,0.129,142.938,173917,True,2,Woah (New Houdhini),Chilly Chills,7BUGJBgd4B25dyBmQnUV9s
0.853,0.37,4,-11.346,1,0.153,0.0823,0.0,0.114,0.247,127.99,161239,True,2,Rreally Rround,Chilly Chills,7rpuGSo7lcdkc1tHWhWare
0.575,0.546,9,-6.823,1,0.264,0.0787,0.0,0.117,0.0991,105.965,292200,True,2,Music to My Ears (Is It New Years),Chilly Chills,0RGlIQLFZfso3piS4iFen9
0.814,0.769,10,-5.207,1,0.275,0.189,5.01e-06,0.356,0.88,133.061,230853,True,2,Every Time,Chilly Chills,2Mm24HaU1YqvaG1kZoF1bj
0.783,0.635,1,-8.703,1,0.066,0.00337,0.000203,0.0898,0.0341,129.982,134954,True,2,Say No Mo,Chilly Chills,3XiUTVdz6lF8kwkcqM5qXf
0.667,0.594,10,-6.677,1,0.286,0.27,0.0,0.0767,0.274,126.604,220079,True,2,Please,Chilly Chills,5R5FA0WhnGf0d82QzmagL7
0.545,0.735,2,-6.625,1,0.12,0.3,1.31e-06,0.122,0.528,74.526,142478,True,2,Solitary Confinement,Chilly Chills,3K995rX6eEq2yWbJa4ECG7
0.657,0.576,11,-6.946,0,0.16,0.0194,0.0,0.0778,0.322,136.463,230435,True,2,Eye See,Chilly Chills,6bsAFxKfYpPcSfi8RCYcBK
0.693,0.479,4,-6.589,0,0.0905,0.0259,1.01e-06,0.143,0.148,122.152,183484,True,2,Yeah 4 Times,Chilly Chills,1k9172MK1cSFRLuMeWA5RJ
0.584,0.482,9,-11.467,0,0.258,0.897,1.09e-05,0.165,0.682,83.736,84381,True,2,Million,Chilly Chills,1YubGUM2TP75nYGO3ay7yd
0.817,0.503,2,-13.342,1,0.416,0.0202,2.45e-05,0.14,0.562,91.932,209235,True,14,Blow This,Lul Jody,5ZMs7Ew1cwylsYw2eRbJBj
0.62,0.349,5,-12.055,0,0.0425,0.184,0.887,0.622,0.172,120.129,138045,False,15,Sore Dime,Quinn Hayes,0yMavRcywKfYTe1Qd4fKj9
0.593,0.604,2,-14.057,1,0.0413,0.0812,0.922,0.106,0.325,109.892,104727,False,14,Altered,J-Eclectic,7uvH2lq13snca7610EGCIw
0.823,0.705,8,-5.902,1,0.198,0.027,0.0,0.142,0.585,118.94,129149,False,4,I Know,Juicethegod,5T2rQxxjK50yAD6QFRnoAH
0.633,0.501,0,-11.032,1,0.187,0.338,0.0,0.603,0.603,83.066,138841,False,5,P3,Juicethegod,4qVmY3C27JBFPC4vvtyP0x
0.69,0.7,9,-5.086,1,0.261,0.0146,0.0,0.0514,0.373,179.808,112013,False,8,Hott $Hitt,Juicethegod,7cQezmUqej37tfuwvSx85b
0.723,0.688,8,-5.564,0,0.272,0.0295,0.0,0.0987,0.524,140.23,130351,False,6,Out the Bricks,Juicethegod,3DLHzqHQFzVnc8rlPQF6GH
0.503,0.843,0,-6.492,0,0.845,0.284,0.0,0.139,0.832,78.878,139102,False,4,Gummo Remix,Juicethegod,0c9puIW0cOAk9OqCWhpago
0.393,0.6,1,-6.961,1,0.0852,0.595,0.000128,0.112,0.519,83.348,183609,True,14,Lost,MK Virgo,1ox1KHNLfDOk87a3uFpvbX
0.889,0.544,9,-7.599,0,0.422,0.0495,0.0,0.292,0.668,136.935,185156,True,14,Can't You Tell,JG Riff,66KfP9SkuZMVvOABSLlSHi
0.598,0.571,1,-13.754,1,0.895,0.588,0.0,0.444,0.848,68.297,15204,True,0,DARK GEMS,Blake Shepperd,7aMMuxvF6grlpWVJnXQEyo
0.689,0.432,9,-7.531,1,0.0834,0.165,0.0,0.177,0.642,127.876,144106,True,0,I FXCKING HATE MY LANDLORD!,Blake Shepperd,1bi9B35GHNr1RVmUiMcsum
0.47,0.514,7,-10.176,1,0.607,0.189,0.0,0.0915,0.364,81.726,120623,True,5,JEFF BEZOS IS WORSE THAN TED BUNDY,Blake Shepperd,1zvtbS8Ej59IhNAZH4ZDum
0.702,0.416,3,-8.84,0,0.0801,0.467,1.02e-05,0.116,0.136,128.109,151014,True,13,MUST BE LOST!,Blake Shepperd,3iriskJwBBlFSN2LV38z9m
0.671,0.539,1,-8.774,1,0.2,0.0081,3.24e-05,0.103,0.495,128.02,184927,True,0,I FXCKING HATE MY LANDLORD! - Jae Havoc Remix,Blake Shepperd,6ZRpeLCwgsR2YTRtLpmAfa
0.827,0.493,1,-11.04,1,0.475,0.0189,1.61e-06,0.584,0.437,163.054,151119,True,15,Ene-izm,Band$,07alCQQvvkRICeYdfFTcSo
0.735,0.575,6,-5.035,0,0.193,0.0347,1.2e-06,0.463,0.39,90.531,97392,True,15,Go Kart,MKE Verified,2zBwzp7i2JaCbI38T1h7Eu
0.601,0.861,0,-9.933,1,0.13,0.221,0.00205,0.328,0.474,80.14,168000,True,14,Fckn,Crush Control,2vCrJKVo8DYNCrXETe7urH
0.684,0.786,2,-5.071,1,0.0325,0.636,0.0,0.197,0.836,139.946,172635,False,14,Por Dios,Los Montañosos Flow,33maQ5KdapdG5L3b8TmJj2
0.394,0.298,0,-10.492,0,0.0381,0.974,0.00967,0.161,0.468,128.78,177486,False,14,Asombrosa Eres,Dj Neneco King,7ubYoGWTLo4Mf8P3Ni3t7n
0.696,0.659,7,-6.771,1,0.312,0.0273,0.0,0.0907,0.446,129.903,118680,True,14,AnyArm,Migo Lee,778hSYdiDTiWaiJ1eR8D2y
0.678,0.615,1,-8.496,1,0.308,0.251,0.0,0.098,0.308,160.074,147002,True,14,DC Freestyle Part 3,DJ Madd Od,0Z0sWaCGR9rQGcDyKUcgmh
0.512,0.805,0,-5.446,1,0.212,0.0533,1.58e-05,0.196,0.736,151.851,457833,False,1,Floyd Butler Intro / This All I Know / Crawfish (Live),Leon Chavis,5agTeX2OiRTn4Bl6ogCF9G
0.438,0.735,9,-6.154,1,0.264,0.338,0.0,0.679,0.658,152.468,604557,False,4,Get It Right Now / Cowboy / Rock Your Boat (Live),Leon Chavis,6nCBaLlALZizvzpugdBwWd
0.359,0.747,1,-6.145,0,0.161,0.491,0.0,0.134,0.428,147.985,325025,False,5,Share My Life (Live),Leon Chavis,01gbAt2B90ExKlRgcynxeP
0.449,0.803,4,-4.789,0,0.286,0.273,0.0,0.338,0.84,153.712,381636,False,2,Suzy Q / Pour Me up (Live),Leon Chavis,5E7oRKtvuA7a18XZMVW97A
0.518,0.793,1,-6.039,0,0.098,0.175,6.44e-06,0.204,0.52,150.512,304737,False,5,Can We Talk (Live),Leon Chavis,1dN2bO8JhltmaKGrsF1Bh4
0.492,0.708,0,-6.128,1,0.267,0.0929,0.0,0.208,0.714,152.977,322915,False,3,Ride on It (Live),Leon Chavis,2iIRWqz5Pyeoqxh7snE29h
0.641,0.436,9,-8.336,1,0.0854,0.0804,7.67e-06,0.227,0.503,78.779,141752,False,1,Unbreakable (Live),Leon Chavis,7aHnUBVMFc5A1Q9YJBsYVr
0.567,0.752,0,-5.605,1,0.181,0.115,0.0,0.271,0.672,154.027,268861,False,1,The Champ Is Here / It Wasn't Me (Live),Leon Chavis,3diP2sBBQ2K15Mt8tzIq0m
0.529,0.67,6,-6.131,0,0.279,0.59,0.0,0.162,0.86,152.484,410127,False,2,Boozoo Theme / They Sleeping on Me / Trailride Crush (Live),Leon Chavis,0JQ8HhJxFgFLolKwj6TjeR
0.589,0.755,2,-5.178,1,0.311,0.00887,4.01e-06,0.192,0.64,74.249,261266,False,2,Holla at Me (Live),Leon Chavis,7KLo0ecZ0RDYn1duUaa1aQ
0.581,0.816,0,-5.335,1,0.253,0.152,0.0,0.0841,0.667,146.471,254869,False,1,Zydeco Girl / Where My Old Lady at (Live),Leon Chavis,6LChcWW8eESswPX70qejX4
0.356,0.703,7,-13.458,0,0.0655,0.713,0.794,0.187,0.124,114.606,89003,False,12,Over (2022 Spring Band),Jackson State Sonic Boom of the South,7zqZyjpLkVhIHbiDFWjPoO
0.424,0.721,3,-12.822,0,0.0501,0.605,0.774,0.78,0.119,85.93,145003,False,7,Super Gremlin (2022 Spring Band),Jackson State Sonic Boom of the South,2ozzqcmbJtKcHxDtw9ZMHF
0.863,0.846,2,-8.411,0,0.066,3.71e-05,0.923,0.149,0.551,130.042,67014,False,13,Bang it out Instrumental,zrfamelystudio,6LiwEn0rmoqhekB9Hr0d9n
0.655,0.674,5,-5.608,0,0.0944,0.726,2.1e-05,0.167,0.96,159.933,175817,False,14,Mundo Azul,Miammar Mixi,5ZcWOGV8mRpi90xg3i8Pkn
0.61,0.547,10,-12.115,0,0.315,0.0339,0.0,0.159,0.633,83.057,250720,False,4,Represent Da West,Duna A.K.A. Baby Mac Dre,1DUUzXWTm0zHtqAM8RrbmK
0.782,0.603,6,-11.763,0,0.292,0.0127,0.0,0.0549,0.699,77.467,237853,False,3,Crack Baby (feat. J-Diggs),Duna A.K.A. Baby Mac Dre,3mVBUbnCmIXP0BwEGmXmGq
0.641,0.503,2,-12.589,1,0.378,0.00532,0.0,0.214,0.301,91.561,215000,False,4,Bitch (feat. Dubee),Duna A.K.A. Baby Mac Dre,6jxqzBWaYQM6s5ZOYRiflv
0.6,0.569,8,-12.299,1,0.381,0.00997,0.0,0.0663,0.571,90.728,339147,False,2,Cutthroat Soup (feat. Keak Da Sneak & B-Legit),Duna A.K.A. Baby Mac Dre,4NPXtvVWK8Dc8Zl3pkY2lH
0.639,0.477,11,-12.064,0,0.516,0.00587,0.0,0.362,0.712,89.695,198987,False,1,Thizz NW (feat. Pete Rose & Bay B-Real),Duna A.K.A. Baby Mac Dre,68jKvcU3caJLwYHRa1vWfo
0.627,0.54,1,-12.51,1,0.134,0.000155,0.0,0.166,0.14,98.072,210227,False,2,Mac Sinatra in Vegas (feat. Mac Dre),Duna A.K.A. Baby Mac Dre,1G6pczCjU2bdZ6mOyCy3yP
0.586,0.476,2,-11.484,1,0.353,0.00437,0.0,0.16,0.316,78.177,311320,False,2,Arrrf?!!!,Duna A.K.A. Baby Mac Dre,0WOVi4EJOTGTBQXtyNcVUo
0.697,0.633,1,-11.744,1,0.524,0.00157,0.0,0.144,0.848,179.948,174787,False,3,Thizzlamic Swang,Duna A.K.A. Baby Mac Dre,1IgJj3hnNuVu7a4tNtEK7m
0.595,0.558,1,-11.843,1,0.28,0.00916,0.0,0.107,0.753,159.984,245187,False,1,Da Cross Over,Duna A.K.A. Baby Mac Dre,4jHWoXbsFmFcsKNqBUo0PQ
0.75,0.467,5,-11.552,1,0.248,0.00771,0.0,0.114,0.815,89.045,260373,False,2,"Me N' My Niggaz (feat. B-Legit, Zelly Rock & Ms. Sweetz)",Duna A.K.A. Baby Mac Dre,7bXvirK1CpDQDkbWEQHQH9
0.722,0.621,1,-12.055,1,0.499,0.0691,0.0,0.148,0.781,97.837,206133,False,3,Suckas Can't Tough It,Duna A.K.A. Baby Mac Dre,5RKWiIYiY28JA5dlTa27WW
0.594,0.602,1,-12.059,1,0.604,0.0673,0.0,0.267,0.813,172.174,207067,False,2,I'm Screwed,Duna A.K.A. Baby Mac Dre,1PtKiS43titpv1Tw4yaOkw
0.649,0.54,8,-11.999,1,0.368,0.0141,0.0,0.102,0.653,88.923,218773,False,2,Duna,Duna A.K.A. Baby Mac Dre,4Rm6pBl1yaRYJto1Qgpe9l
0.438,0.555,10,-11.812,0,0.372,0.0292,0.0,0.177,0.69,166.417,259587,False,1,Represent Da West - Radio Version,Duna A.K.A. Baby Mac Dre,5ujWIcSGSDlcjXrMXGCAae
0.748,0.615,0,-11.037,0,0.0381,0.419,0.739,0.133,0.576,130.046,88615,False,14,Overtown,J-Eclectic,5ogHYfdb89hjdPK72w04Sr
0.831,0.613,11,-5.704,0,0.348,0.148,0.0,0.112,0.745,94.992,208480,True,4,On These Streets (feat. Jobi Locs & Young Swoop),Yantz,5eBMnn4ivvRwH3XwjYQaSX
0.811,0.597,4,-8.506,0,0.229,0.669,0.00609,0.0829,0.655,101.005,205467,True,2,Understand Me (feat. Auggie),Yantz,17RWse0eCe62CcUEzDOXH7
0.934,0.471,9,-10.08,1,0.225,0.0626,3.56e-05,0.0745,0.268,95.996,155867,True,2,We Run Dat,Yantz,7lSOOX5vuSZlmxVCwp3xVH
0.872,0.803,9,-7.148,1,0.0654,0.0123,0.0,0.0437,0.19,96.967,268293,True,3,Our Counties (feat. Yonko G),Yantz,5CnziQDpmgnByqDiCtHW5O
0.831,0.625,2,-7.059,1,0.148,0.00538,0.247,0.151,0.206,80.008,265493,True,5,Where I'm From (feat. Villain Brothers),Yantz,6hjZJBdloKMv214kBIfc4V
0.847,0.796,9,-6.574,0,0.15,0.16,1.56e-06,0.0834,0.528,93.047,185806,True,2,Don't Fuck With You (feat. Troublez & Lonely Boy),Yantz,7aghbJpqfQIeVG4klhn4p7
0.968,0.408,0,-12.746,1,0.41,0.338,0.0,0.0837,0.536,120.068,175453,True,5,From The Gutta (feat. Rico 2 Smoove & Sneaks),Yantz,5fsloWc64W9O2ItWIjAj2L
0.742,0.631,9,-8.56,1,0.0467,0.00153,4.36e-06,0.0819,0.154,156.017,179120,True,1,Connected (feat. Loc),Yantz,56kWNJqjcLfwrL11aFgOpG
0.916,0.466,8,-6.803,1,0.309,0.431,9.12e-06,0.11,0.144,95.006,226800,True,3,Bout Dat (feat. Joedy Joe & Looney Loc),Yantz,1SnUqDe8PrQEp6M0IHIvAx
0.828,0.503,2,-12.759,1,0.425,0.267,0.000227,0.087,0.546,99.994,184800,True,2,With My Day 1's (feat. Chubbz),Yantz,1MsoUnlglHW8BTHX8sllkI
0.789,0.815,4,-6.56,0,0.106,0.00406,0.000105,0.0771,0.582,94.965,175920,True,4,Turn Shit Up (feat. Rulie & Tito Locs),Yantz,735nbA8obz1zZxrSTRc83t
0.578,0.539,9,-9.519,1,0.0303,0.0347,0.0096,0.115,0.527,128.566,252667,False,6,Changes,G. Wayne Thomas,54TWQXblz3qCh0oQeHtlav
0.447,0.376,2,-15.415,1,0.0349,0.39,0.000554,0.0672,0.303,125.718,225067,False,3,Into the Blue,G. Wayne Thomas,6wzLn8XOr77UznTriRjCYh
0.533,0.881,9,-9.111,1,0.0391,0.00535,0.0565,0.26,0.835,78.687,256693,False,3,Junkyard I & II,G. Wayne Thomas,58GQ0xYMMeBcE2Xkb6zUAp
0.556,0.301,10,-15.931,1,0.034,0.201,0.303,0.14,0.181,145.777,219573,False,5,Red Sun Sea,G. Wayne Thomas,4mqFKG3tYTwjhfWU8JOml0
0.561,0.722,2,-8.422,1,0.0327,0.234,0.024,0.106,0.801,96.639,160227,False,1,Slipping Away,G. Wayne Thomas,6QiJ5f24HJR0RXdhQDe0Hi
0.657,0.585,9,-10.082,1,0.029,0.017,0.000214,0.305,0.88,135.004,137373,False,2,Changes II,G. Wayne Thomas,0AmvM6oEOVqoZEaNWoDQ0v
0.513,0.499,2,-12.115,1,0.0282,0.475,6.83e-05,0.0758,0.678,142.253,244067,False,1,(That Could Be the Reason) Clouds Cry,G. Wayne Thomas,1LK0pqv6qu1E0L75V4fsCs
0.695,0.766,7,-9.447,1,0.0289,0.341,0.000187,0.0787,0.923,130.065,265093,False,6,Gypsy Shoes,G. Wayne Thomas,0NDOh3s29KQcK64NtWfzlk
0.634,0.722,4,-7.816,1,0.0244,0.0592,0.00261,0.0571,0.853,101.942,253733,False,0,Hollywood,G. Wayne Thomas,1toHORrVYwqEyS4UAE2RH3
0.485,0.755,2,-8.806,1,0.0309,0.177,0.00283,0.107,0.437,121.958,412267,False,1,Space and Time,G. Wayne Thomas,4sSv093iEcKXrmitfR5fZQ
0.602,0.65,0,-7.763,1,0.0238,0.0276,6.43e-05,0.0774,0.886,106.01,155067,False,1,Morning Light,G. Wayne Thomas,5GFl8duBAnUyxH1CzSAawO
0.551,0.853,8,-4.923,0,0.373,0.000271,0.0,0.318,0.461,137.87,94132,True,13,Keyshia Cole,BBG CERTI,2AHNdm7HCrUJbcg2ExS883
0.685,0.338,6,-10.476,1,0.0524,0.00235,0.0,0.39,0.813,116.006,134741,False,13,messy,Sam Salisbury,5QqJqi1B2TPIqk1C1vGCHF
0.705,0.444,2,-10.778,1,0.183,0.343,0.0,0.0923,0.41,134.941,164075,True,12,L,Carrington Shropshire,2gq8R3akXRZWfAPlj2vrgi
0.494,0.4,1,-14.452,1,0.0731,0.00361,0.952,0.0993,0.118,144.028,131044,False,14,Responsible Run,Gordon Wilcox,7JHz5pZThQaPOyWfq5WHvy
0.316,0.151,8,-16.009,0,0.0356,0.248,0.0614,0.261,0.101,123.769,135500,False,12,Dark Emotions,Warbag,7xmGXXzxRDUuf7f0LEnn8F
0.707,0.402,11,-12.342,1,0.169,0.3,1.68e-05,0.114,0.156,114.078,164280,True,13,On The Way,Promise the Gahd,6P8Gm5e11igkZanxsRhhG1
0.493,0.53,6,-10.636,0,0.34,0.116,0.0182,0.342,0.364,120.033,176000,True,14,Bandz Took - Remix,YoungAge,2vk1e8yaJ7V8F2EQe9iLF5
0.59,0.47,11,-10.558,0,0.373,0.221,0.0,0.085,0.606,108.181,132310,True,15,Betrayed,MyCrazyRO,4wHQ5ADFEbzMlpCuo8oZLE
0.503,0.661,0,-8.125,0,0.029,0.555,0.886,0.112,0.254,103.94,127048,False,14,Rightful History,Rowan Herrera,6oZ12cbUJCL1UU8dFtljSt
0.538,0.482,11,-8.09,1,0.15,0.834,0.0,0.299,0.927,71.84,149679,False,1,Dedication (Intro),Yom,2j8ko5CFD0sXjAVpV5iUeK
0.6,0.808,9,-7.499,0,0.224,0.293,0.0,0.11,0.642,87.208,177298,False,2,Change,Yom,1RRthG6c0CsEi9ejP9K7lu
0.644,0.517,3,-9.4,0,0.82,0.622,0.0,0.531,0.376,116.173,26984,True,0,Interlude 1,Yom,6At4rcFMjvwyXxPnb0Fwzr
0.547,0.594,4,-9.257,1,0.151,0.0335,0.0,0.657,0.366,89.519,237445,False,3,I Pray,Yom,06V4thIksyMi8bRbjO4rG3
0.786,0.724,9,-7.528,0,0.336,0.128,0.0,0.162,0.725,156.066,288462,False,4,Elevate,Yom,3bFJaiWaxhnEK3tP25oEmk
0.628,0.625,8,-7.524,0,0.496,0.113,0.0,0.129,0.508,78.117,150407,False,2,I'm Up,Yom,1mXgBfw01bxLlfEPsjJiDv
0.649,0.515,1,-7.87,0,0.209,0.0755,1.2e-05,0.112,0.325,87.312,190302,False,2,No More Crooked Lines,Yom,2aCaeIDCLzsvRPUnmgHJZj
0.644,0.492,5,-9.051,0,0.935,0.682,0.0,0.561,0.636,80.289,97985,False,1,Interlude 2,Yom,1WFJLN1bBKr6BiKRb2r73w
0.795,0.622,3,-8.226,0,0.24,0.503,0.0,0.118,0.709,78.005,199904,False,3,Better Me,Yom,1eq44ikE0yNyIGtvgCRvkn
0.666,0.572,7,-9.764,1,0.353,0.00301,0.0,0.12,0.253,67.976,191136,False,2,Blessings,Yom,0A7QVaz5ka1gyWM44YPa2H
0.733,0.737,6,-7.086,0,0.213,0.754,0.0,0.117,0.642,87.064,256812,False,2,As I Walk,Yom,3ZgchaIaodtgIEKS8VoffV
0.753,0.79,10,-7.138,0,0.26,0.191,0.0,0.383,0.563,146.045,212774,False,2,Keep the Faith,Yom,49ZaIsfUVwVqpP5wSSZdEB
0.659,0.52,6,-10.255,0,0.939,0.763,0.0,0.625,0.359,90.661,78890,False,1,Interlude 3,Yom,4CX2heNBnCDdWWklp7eUhB
0.739,0.612,11,-9.195,0,0.399,0.469,0.0,0.196,0.524,91.92,168668,False,1,Growth,Yom,1YVMpmtgnettYXhcu3d39N
0.495,0.634,4,-7.781,1,0.306,0.192,0.0,0.2,0.7,153.826,126532,False,2,Oh Yah,Yom,5gZetgOa1dRbsxucxWUE45
0.762,0.388,1,-12.616,1,0.357,0.281,0.0,0.114,0.364,81.981,187317,False,1,Redemption,Yom,6ddc3GCjTEYF6LfuyYiTZA
0.525,0.583,8,-8.939,0,0.361,0.379,0.0,0.0849,0.65,105.078,231336,False,2,Last Days,Yom,3U4iwVJRZwrkBNIHUjLnB2
0.639,0.492,9,-9.215,1,0.953,0.452,0.0,0.458,0.543,74.25,103993,False,0,Interlude 4,Yom,2zO1IfT6rJAecRAH0WH3aO
0.6,0.572,2,-8.987,1,0.128,0.7,0.0,0.118,0.451,130.134,132923,False,1,Where I Stand (Outro),Yom,5VGLMqCz3XKb9pQfsptDwk
0.813,0.715,2,-5.03,1,0.0541,0.368,0.000144,0.312,0.16,119.977,275482,False,13,Live My LIfe,B3NTLY,4Ua7jUugzYP79chLBduCjI
0.643,0.636,1,-8.323,1,0.366,0.0326,0.0,0.0728,0.472,84.963,356493,True,0,The Good the Bad,GVO,5WRwcKoKn0TvKsXmOmeGr5
0.775,0.698,11,-8.034,0,0.235,0.0952,0.0,0.0856,0.735,155.995,187533,True,12,Love Somebody,GVO,4OqjLwNc6Nv1KwuxcYnCIB
0.815,0.531,1,-6.89,1,0.0508,0.063,0.000281,0.148,0.169,100.971,204669,True,0,Frontin',GVO,3vIAciERbPbF6mKelJAeMU
0.863,0.548,1,-7.573,1,0.166,0.127,0.0,0.351,0.676,97.039,164571,True,0,Pour It Up,GVO,2TZsgxlPUX1pLeVN3I1oi2
0.611,0.527,8,-6.527,1,0.264,0.0596,0.0,0.101,0.144,102.798,200438,True,0,The Feeling,GVO,1DJQgUWq1rGcRb4sJfGlCA
0.735,0.505,1,-8.14,0,0.0493,0.142,0.0,0.0867,0.67,99.967,283193,True,0,Always on Time,GVO,4Uk5QCROP76monBGE8et1m
0.762,0.531,1,-8.564,1,0.283,0.0611,0.0,0.181,0.37,153.003,188500,True,0,FirstMilly,GVO,498KDutVWDynsZjAONbil6
0.785,0.572,7,-9.509,1,0.21,0.0388,0.0,0.122,0.769,147.011,198713,True,0,Crazzzy,GVO,5AKgEh9uiQWchpUdBvCoFr
0.888,0.497,2,-9.004,1,0.295,0.115,0.0,0.279,0.54,105.008,141845,True,0,Get to Know Ya,GVO,4jYt6s2HmJzNqCQzyiLROV
0.557,0.658,4,-6.133,0,0.228,0.00203,0.0,0.371,0.453,160.052,219742,True,0,By My Side,GVO,0JZeVoHKW3SA8u9XKcpOcS
0.844,0.594,3,-7.907,0,0.168,0.293,0.0,0.107,0.672,103.003,165904,True,0,Workin' That Body,GVO,1adlXSwe5ob3ajglmzO5xg
0.901,0.561,7,-8.451,1,0.0603,0.0453,0.0,0.171,0.504,103.986,168699,True,0,"Bad Bitch, Pt. 2",GVO,43zloCdPEmUjwC0ButRJeA
0.208,0.29,0,-15.438,1,0.0367,0.993,0.983,0.142,0.222,66.956,81600,False,14,Clap with Hands,Yunuen Kayleeann,69VZu3j6tscIrEFbN4zpWW
0.816,0.625,10,-7.615,0,0.285,0.0313,0.00386,0.0999,0.529,146.9,172095,True,14,Plaques 2 Racks,V12,3UipvgGGxXtGSrSuXSQsxR
0.552,0.807,2,-5.823,1,0.0362,0.015,0.000211,0.159,0.538,152.06,272602,False,6,Down Vermillion,Sons of Vengeance,442wC4l3h4fqwlK0CmnY0c
0.246,0.756,6,-6.551,0,0.0748,0.000768,0.0,0.376,0.551,74.456,263705,False,2,Seethrough,Sons of Vengeance,1FuetdZiTdCN2gLdh440ZM
0.613,0.865,7,-5.213,1,0.0367,0.000135,0.00168,0.0933,0.493,127.994,229738,False,2,Two Words to Hurt,Sons of Vengeance,7gxVDpHs4y7J9Krj4NypQj
0.424,0.939,6,-6.019,0,0.134,0.000147,0.0297,0.28,0.433,170.033,201306,False,2,Outbreak,Sons of Vengeance,5Ygz6aTfeoHnZ41dSpPQTu
0.603,0.876,6,-5.841,0,0.113,0.00204,0.00543,0.456,0.534,85.007,183351,False,2,Join the Crash,Sons of Vengeance,7BFblmED1P9nEx7FKQ6mAC
0.59,0.552,9,-8.117,1,0.0279,0.00592,0.0503,0.182,0.214,80.976,323762,False,3,Locked Inside,Sons of Vengeance,5ll4K1ZWIFWoh8VLfO72xH
